0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	100.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.100000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000002	0.000005	0.000014	0.000039	0.000104	0.000267	0.000665	0.001598	0.003701	0.008259	0.017741	0.036645	0.072709	0.138439	0.252679	0.441654	0.738499	1.180153	1.800636	2.620661	3.635099	4.801721	6.035959	7.216104	8.200790	8.856262	9.086417	8.856262	8.200790	7.216104	6.035959	4.801721	3.635099	2.620661	1.800636	1.180153	0.738499	0.441654	0.252679	0.138439	0.072709	0.036645	0.017741	0.008259	0.003701	0.001598	0.000665	0.000267	0.000104	0.000039	0.000014	0.000005	0.000002	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.200000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000001	0.000003	0.000006	0.000013	0.000028	0.000058	0.000119	0.000236	0.000461	0.000882	0.001653	0.003031	0.005441	0.009560	0.016435	0.027639	0.045456	0.073095	0.114896	0.176502	0.264923	0.388440	0.556253	0.777817	1.061834	1.414918	1.840039	2.334937	2.890760	3.491241	4.112695	4.725049	5.293957	5.783841	6.161533	6.399994	6.481533	6.399994	6.161533	5.783841	5.293957	4.725049	4.112695	3.491241	2.890760	2.334937	1.840039	1.414918	1.061834	0.777817	0.556253	0.388440	0.264923	0.176502	0.114896	0.073095	0.045456	0.027639	0.016435	0.009560	0.005441	0.003031	0.001653	0.000882	0.000461	0.000236	0.000119	0.000058	0.000028	0.000013	0.000006	0.000003	0.000001	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.300000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000002	0.000003	0.000006	0.000012	0.000023	0.000042	0.000076	0.000135	0.000238	0.000414	0.000707	0.001191	0.001978	0.003235	0.005212	0.008273	0.012934	0.019914	0.030193	0.045075	0.066253	0.095870	0.136558	0.191460	0.264198	0.358785	0.479469	0.630484	0.815727	1.038348	1.300289	1.601807	1.941012	2.313511	2.712182	3.127166	3.546093	3.954587	4.337011	4.677423	4.960667	5.173489	5.305566	5.350341	5.305566	5.173489	4.960667	4.677423	4.337011	3.954587	3.546093	3.127166	2.712182	2.313511	1.941012	1.601807	1.300289	1.038348	0.815727	0.630484	0.479469	0.358785	0.264198	0.191460	0.136558	0.095870	0.066253	0.045075	0.030193	0.019914	0.012934	0.008273	0.005212	0.003235	0.001978	0.001191	0.000707	0.000414	0.000238	0.000135	0.000076	0.000042	0.000023	0.000012	0.000006	0.000003	0.000002	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.400000	0.000000	0.000002	0.000006	0.000011	0.000019	0.000032	0.000054	0.000091	0.000150	0.000244	0.000394	0.000628	0.000991	0.001545	0.002381	0.003629	0.005466	0.008138	0.011976	0.017419	0.025040	0.035572	0.049940	0.069282	0.094974	0.128641	0.172158	0.227632	0.297356	0.383743	0.489227	0.616126	0.766484	0.941882	1.143237	1.370596	1.622946	1.898053	2.192362	2.500953	2.817600	3.134913	3.444583	3.737715	4.005240	4.238370	4.429077	4.570551	4.657604	4.686991	4.657604	4.570551	4.429077	4.238370	4.005240	3.737715	3.444583	3.134913	2.817600	2.500953	2.192362	1.898053	1.622946	1.370596	1.143237	0.941882	0.766484	0.616126	0.489227	0.383743	0.297356	0.227632	0.172158	0.128641	0.094974	0.069282	0.049940	0.035572	0.025040	0.017419	0.011976	0.008138	0.005466	0.003629	0.002381	0.001545	0.000991	0.000628	0.000394	0.000244	0.000150	0.000091	0.000054	0.000032	0.000019	0.000011	0.000006	0.000003	0.000001	0.000000
0.500000	0.000000	0.000030	0.000066	0.000115	0.000186	0.000291	0.000448	0.000680	0.001020	0.001517	0.002235	0.003261	0.004713	0.006748	0.009572	0.013449	0.018717	0.025802	0.035230	0.047644	0.063817	0.084658	0.111225	0.144720	0.186480	0.237960	0.300700	0.376282	0.466264	0.572113	0.695110	0.836255	0.996161	1.174950	1.372145	1.586593	1.816391	2.058855	2.310517	2.567169	2.823950	3.075480	3.316027	3.539723	3.740794	3.913803	4.053898	4.157037	4.220179	4.241440	4.220179	4.157037	4.053898	3.913803	3.740794	3.539723	3.316027	3.075480	2.823950	2.567169	2.310517	2.058855	1.816391	1.586593	1.372145	1.174950	0.996161	0.836255	0.695110	0.572113	0.466264	0.376282	0.300700	0.237960	0.186480	0.144720	0.111225	0.084658	0.063817	0.047644	0.035230	0.025802	0.018717	0.013449	0.009572	0.006748	0.004713	0.003261	0.002235	0.001517	0.001021	0.000680	0.000449	0.000293	0.000189	0.000120	0.000074	0.000042	0.000019	0.000000
0.600000	0.000000	0.000159	0.000339	0.000566	0.000866	0.001275	0.001840	0.002619	0.003689	0.005150	0.007129	0.009788	0.013331	0.018011	0.024139	0.032092	0.042325	0.055371	0.071856	0.092497	0.118104	0.149581	0.187909	0.234140	0.289369	0.354710	0.431253	0.520024	0.621929	0.737699	0.867828	1.012511	1.171582	1.344459	1.530104	1.726985	1.933067	2.145817	2.362231	2.578892	2.792046	2.997699	3.191739	3.370069	3.528746	3.664131	3.773022	3.852782	3.901448	3.917806	3.901448	3.852782	3.773022	3.664131	3.528746	3.370069	3.191739	2.997699	2.792046	2.578892	2.362231	2.145817	1.933067	1.726985	1.530104	1.344459	1.171582	1.012511	0.867828	0.737699	0.621929	0.520024	0.431253	0.354710	0.289369	0.234140	0.187909	0.149581	0.118104	0.092497	0.071856	0.055371	0.042325	0.032092	0.024139	0.018011	0.013332	0.009789	0.007131	0.005153	0.003693	0.002625	0.001849	0.001289	0.000887	0.000598	0.000389	0.000232	0.000108	0.000000
0.700000	0.000000	0.000513	0.001076	0.001743	0.002575	0.003643	0.005033	0.006850	0.009222	0.012304	0.016288	0.021402	0.027921	0.036171	0.046530	0.059440	0.075404	0.094989	0.118828	0.147614	0.182092	0.223052	0.271313	0.327701	0.393030	0.468069	0.553511	0.649937	0.757777	0.877271	1.008426	1.150986	1.304394	1.467768	1.639884	1.819172	2.003718	2.191291	2.379368	2.565191	2.745824	2.918226	3.079336	3.226159	3.355864	3.465864	3.553913	3.618175	3.657289	3.670422	3.657289	3.618175	3.553913	3.465864	3.355864	3.226159	3.079336	2.918226	2.745824	2.565191	2.379368	2.191291	2.003718	1.819172	1.639884	1.467768	1.304394	1.150986	1.008426	0.877271	0.757777	0.649937	0.553511	0.468069	0.393030	0.327701	0.271313	0.223052	0.182092	0.147614	0.118829	0.094990	0.075404	0.059441	0.046532	0.036173	0.027926	0.021408	0.016297	0.012318	0.009242	0.006881	0.005078	0.003708	0.002668	0.001875	0.001263	0.000777	0.000369	0.000000
0.800000	0.000000	0.001215	0.002518	0.004005	0.005775	0.007943	0.010641	0.014018	0.018253	0.023551	0.030153	0.038338	0.048425	0.060776	0.075803	0.093960	0.115749	0.141715	0.172441	0.208540	0.250646	0.299401	0.355438	0.419362	0.491731	0.573029	0.663640	0.763825	0.873692	0.993170	1.121985	1.259641	1.405404	1.558289	1.717062	1.880238	2.046104	2.212730	2.378013	2.539707	2.695476	2.842948	2.979771	3.103678	3.212547	3.304462	3.377770	3.431129	3.463548	3.474423	3.463548	3.431129	3.377770	3.304462	3.212547	3.103678	2.979771	2.842948	2.695476	2.539707	2.378013	2.212730	2.046104	1.880238	1.717062	1.558289	1.405404	1.259641	1.121985	0.993170	0.873692	0.763825	0.663640	0.573029	0.491731	0.419363	0.355438	0.299402	0.250647	0.208541	0.172443	0.141718	0.115753	0.093966	0.075812	0.060789	0.048443	0.038364	0.030190	0.023604	0.018327	0.014122	0.010785	0.008143	0.006049	0.004378	0.003025	0.001897	0.000913	0.000000
0.900000	0.000000	0.002342	0.004817	0.007560	0.010717	0.014445	0.018916	0.024326	0.030890	0.038854	0.048492	0.060109	0.074046	0.090676	0.110406	0.133676	0.160951	0.192723	0.229497	0.271787	0.320103	0.374938	0.436755	0.505968	0.582926	0.667894	0.761033	0.862381	0.971837	1.089143	1.213869	1.345405	1.482950	1.625517	1.771931	1.920839	2.070728	2.219945	2.366721	2.509210	2.645522	2.773763	2.892079	2.998702	3.091992	3.170479	3.232902	3.278243	3.305752	3.314973	3.305752	3.278243	3.232902	3.170479	3.091992	2.998702	2.892079	2.773763	2.645522	2.509210	2.366721	2.219945	2.070728	1.920839	1.771931	1.625517	1.482950	1.345405	1.213869	1.089143	0.971837	0.862381	0.761033	0.667895	0.582927	0.505970	0.436757	0.374941	0.320106	0.271792	0.229504	0.192733	0.160966	0.133697	0.110436	0.090717	0.074103	0.060188	0.048599	0.039000	0.031088	0.024591	0.019272	0.014918	0.011344	0.008385	0.005897	0.003749	0.001820	0.000000
