0.000000	1.000000	1.000000	1.000000
0.100000	0.960271	0.980409	1.136066
0.200000	0.917794	0.958281	1.283988
0.300000	0.872713	0.933620	1.443009
0.400000	0.825291	0.906497	1.611881
0.500000	0.775911	0.877049	1.788844
0.600000	0.725064	0.845490	1.971645
0.700000	0.673337	0.812103	2.157605
0.800000	0.621382	0.777235	2.343718
0.900000	0.569878	0.741280	2.526802
1.000000	0.519497	0.704668	2.703657
1.100000	0.470864	0.667838	2.871240
1.200000	0.424520	0.631220	3.026818
1.300000	0.380903	0.595216	3.168098
1.400000	0.340331	0.560186	3.293309
1.500000	0.303000	0.526431	3.401243
1.600000	0.268991	0.494193	3.491253
1.700000	0.238284	0.463653	3.563210
1.800000	0.210775	0.434929	3.617436
1.900000	0.186299	0.408088	3.654629
2.000000	0.164648	0.383147	3.675769
2.100000	0.145586	0.360088	3.682040
2.200000	0.128869	0.338860	3.674752
2.300000	0.114253	0.319391	3.655275
2.400000	0.101503	0.301594	3.624992
2.500000	0.090396	0.285372	3.585252
2.600000	0.080731	0.270623	3.537347
2.700000	0.072323	0.257244	3.482490
2.800000	0.065008	0.245133	3.421804
2.900000	0.058641	0.234192	3.356313
3.000000	0.053095	0.224330	3.286945
3.100000	0.048259	0.215458	3.214532
3.200000	0.044037	0.207496	3.139813
3.300000	0.040346	0.200371	3.063442
3.400000	0.037114	0.194013	2.985992
3.500000	0.034280	0.188362	2.907964
3.600000	0.031791	0.183362	2.829791
3.700000	0.029603	0.178962	2.751847
3.800000	0.027675	0.175117	2.674454
3.900000	0.025976	0.171787	2.597883
4.000000	0.024476	0.168936	2.522365
4.100000	0.023151	0.166532	2.448094
4.200000	0.021981	0.164545	2.375230
4.300000	0.020946	0.162951	2.303903
4.400000	0.020031	0.161728	2.234220
4.500000	0.019224	0.160855	2.166265
4.600000	0.018512	0.160316	2.100103
4.700000	0.017885	0.160096	2.035781
4.800000	0.017334	0.160180	1.973333
4.900000	0.016853	0.160559	1.912781
5.000000	0.016435	0.161221	1.854135
5.100000	0.016074	0.162159	1.797396
5.200000	0.015765	0.163365	1.742559
5.300000	0.015503	0.164834	1.689609
5.400000	0.015286	0.166560	1.638529
5.500000	0.015111	0.168540	1.589296
5.600000	0.014973	0.170769	1.541881
5.700000	0.014871	0.173246	1.496257
5.800000	0.014803	0.175968	1.452388
5.900000	0.014768	0.178934	1.410242
6.000000	0.014762	0.182143	1.369783
6.100000	0.014786	0.185594	1.330972
6.200000	0.014839	0.189286	1.293772
6.300000	0.014918	0.193220	1.258146
6.400000	0.015024	0.197396	1.224055
6.500000	0.015156	0.201812	1.191460
6.600000	0.015313	0.206471	1.160323
6.700000	0.015495	0.211370	1.130608
6.800000	0.015702	0.216511	1.102278
6.900000	0.015934	0.221893	1.075296
7.000000	0.016190	0.227516	1.049628
7.100000	0.016471	0.233378	1.025239
7.200000	0.016776	0.239478	1.002096
7.300000	0.017106	0.245815	0.980168
7.400000	0.017460	0.252385	0.959423
7.500000	0.017839	0.259187	0.939833
7.600000	0.018244	0.266217	0.921369
7.700000	0.018674	0.273471	0.904003
7.800000	0.019129	0.280943	0.887711
7.900000	0.019611	0.288629	0.872469
8.000000	0.020119	0.296521	0.858253
8.100000	0.020654	0.304612	0.845042
8.200000	0.021216	0.312893	0.832816
8.300000	0.021805	0.321357	0.821556
8.400000	0.022422	0.329991	0.811245
8.500000	0.023066	0.338785	0.801868
8.600000	0.023739	0.347726	0.793409
8.700000	0.024441	0.356802	0.785855
8.800000	0.025171	0.365997	0.779195
8.900000	0.025929	0.375297	0.773418
9.000000	0.026717	0.384685	0.768516
9.100000	0.027533	0.394145	0.764479
9.200000	0.028378	0.403656	0.761302
9.300000	0.029252	0.413202	0.758979
9.400000	0.030153	0.422762	0.757506
9.500000	0.031083	0.432316	0.756879
9.600000	0.032040	0.441842	0.757097
9.700000	0.033023	0.451319	0.758159
9.800000	0.034032	0.460725	0.760064
9.900000	0.035065	0.470038	0.762814
10.000000	0.036122	0.479234	0.766410
10.100000	0.037201	0.488291	0.770853
10.200000	0.038300	0.497186	0.776148
10.300000	0.039419	0.505897	0.782297
10.400000	0.040553	0.514400	0.789304
10.500000	0.041702	0.522674	0.797173
10.600000	0.042863	0.530696	0.805908
10.700000	0.044034	0.538445	0.815512
10.800000	0.045210	0.545900	0.825989
10.900000	0.046389	0.553042	0.837342
11.000000	0.047568	0.559852	0.849572
11.100000	0.048742	0.566310	0.862682
11.200000	0.049908	0.572401	0.876671
11.300000	0.051062	0.578108	0.891537
11.400000	0.052199	0.583416	0.907278
11.500000	0.053314	0.588312	0.923888
11.600000	0.054404	0.592784	0.941360
11.700000	0.055463	0.596821	0.959683
11.800000	0.056486	0.600415	0.978846
11.900000	0.057468	0.603556	0.998831
12.000000	0.058404	0.606240	1.019619
12.100000	0.059290	0.608463	1.041187
12.200000	0.060120	0.610220	1.063508
12.300000	0.060889	0.611512	1.086550
12.400000	0.061594	0.612339	1.110279
12.500000	0.062230	0.612703	1.134653
12.600000	0.062792	0.612609	1.159629
12.700000	0.063278	0.612063	1.185155
12.800000	0.063684	0.611072	1.211179
12.900000	0.064007	0.609645	1.237641
13.000000	0.064244	0.607794	1.264478
13.100000	0.064395	0.605530	1.291622
13.200000	0.064458	0.602868	1.319001
13.300000	0.064433	0.599823	1.346540
13.400000	0.064318	0.596413	1.374158
13.500000	0.064116	0.592654	1.401774
13.600000	0.063828	0.588567	1.429303
13.700000	0.063455	0.584171	1.456660
13.800000	0.063000	0.579489	1.483755
13.900000	0.062465	0.574541	1.510502
14.000000	0.061855	0.569350	1.536811
14.100000	0.061174	0.563940	1.562596
14.200000	0.060426	0.558333	1.587772
14.300000	0.059615	0.552555	1.612255
14.400000	0.058747	0.546627	1.635966
14.500000	0.057828	0.540574	1.658827
14.600000	0.056862	0.534420	1.680768
14.700000	0.055856	0.528186	1.701721
14.800000	0.054815	0.521896	1.721625
14.900000	0.053745	0.515571	1.740425
15.000000	0.052650	0.509232	1.758071
15.100000	0.051538	0.502900	1.774522
15.200000	0.050412	0.496594	1.789742
15.300000	0.049278	0.490332	1.803702
15.400000	0.048141	0.484132	1.816380
15.500000	0.047005	0.478009	1.827763
15.600000	0.045874	0.471979	1.837841
15.700000	0.044752	0.466056	1.846615
15.800000	0.043642	0.460253	1.854090
15.900000	0.042549	0.454580	1.860277
16.000000	0.041474	0.449050	1.865192
16.100000	0.040420	0.443671	1.868860
16.200000	0.039389	0.438452	1.871307
16.300000	0.038383	0.433400	1.872565
16.400000	0.037403	0.428522	1.872671
16.500000	0.036452	0.423822	1.871664
16.600000	0.035529	0.419307	1.869586
16.700000	0.034636	0.414979	1.866485
16.800000	0.033774	0.410841	1.862406
16.900000	0.032942	0.406896	1.857400
17.000000	0.032140	0.403145	1.851518
17.100000	0.031370	0.399589	1.844812
17.200000	0.030630	0.396229	1.837333
17.300000	0.029921	0.393064	1.829136
17.400000	0.029242	0.390095	1.820272
17.500000	0.028592	0.387319	1.810795
17.600000	0.027972	0.384735	1.800757
17.700000	0.027380	0.382343	1.790208
17.800000	0.026815	0.380139	1.779199
17.900000	0.026279	0.378122	1.767779
18.000000	0.025768	0.376289	1.755996
18.100000	0.025284	0.374637	1.743897
18.200000	0.024824	0.373163	1.731526
18.300000	0.024388	0.371864	1.718927
18.400000	0.023976	0.370737	1.706142
18.500000	0.023587	0.369779	1.693210
18.600000	0.023220	0.368986	1.680169
18.700000	0.022873	0.368354	1.667057
18.800000	0.022548	0.367880	1.653908
18.900000	0.022241	0.367560	1.640755
19.000000	0.021954	0.367391	1.627628
19.100000	0.021685	0.367368	1.614559
19.200000	0.021434	0.367488	1.601573
19.300000	0.021199	0.367746	1.588699
19.400000	0.020981	0.368139	1.575959
19.500000	0.020779	0.368662	1.563377
19.600000	0.020591	0.369312	1.550975
19.700000	0.020418	0.370085	1.538772
19.800000	0.020259	0.370975	1.526787
19.900000	0.020113	0.371980	1.515037
20.000000	0.019980	0.373094	1.503538
20.100000	0.019859	0.374314	1.492305
20.200000	0.019751	0.375635	1.481351
20.300000	0.019653	0.377053	1.470688
20.400000	0.019566	0.378563	1.460328
20.500000	0.019490	0.380161	1.450281
20.600000	0.019424	0.381843	1.440555
20.700000	0.019367	0.383603	1.431160
20.800000	0.019320	0.385438	1.422101
20.900000	0.019281	0.387343	1.413387
21.000000	0.019250	0.389313	1.405022
21.100000	0.019228	0.391343	1.397011
21.200000	0.019213	0.393429	1.389359
21.300000	0.019205	0.395566	1.382069
21.400000	0.019204	0.397749	1.375143
21.500000	0.019210	0.399974	1.368584
21.600000	0.019221	0.402236	1.362393
21.700000	0.019239	0.404530	1.356572
21.800000	0.019262	0.406850	1.351120
21.900000	0.019290	0.409193	1.346038
22.000000	0.019322	0.411554	1.341325
22.100000	0.019359	0.413927	1.336980
22.200000	0.019400	0.416308	1.333001
22.300000	0.019445	0.418693	1.329386
22.400000	0.019494	0.421075	1.326133
22.500000	0.019545	0.423452	1.323239
22.600000	0.019599	0.425818	1.320701
22.700000	0.019655	0.428168	1.318515
22.800000	0.019714	0.430499	1.316676
22.900000	0.019774	0.432805	1.315181
23.000000	0.019836	0.435083	1.314025
23.100000	0.019899	0.437328	1.313202
23.200000	0.019962	0.439536	1.312707
23.300000	0.020026	0.441704	1.312534
23.400000	0.020091	0.443827	1.312677
23.500000	0.020155	0.445901	1.313129
23.600000	0.020218	0.447924	1.313883
23.700000	0.020281	0.449891	1.314931
23.800000	0.020343	0.451799	1.316267
23.900000	0.020403	0.453646	1.317882
24.000000	0.020461	0.455428	1.319768
24.100000	0.020518	0.457143	1.321916
24.200000	0.020572	0.458788	1.324317
24.300000	0.020624	0.460361	1.326963
24.400000	0.020673	0.461860	1.329843
24.500000	0.020719	0.463282	1.332949
24.600000	0.020762	0.464626	1.336268
24.700000	0.020801	0.465892	1.339793
24.800000	0.020837	0.467076	1.343511
24.900000	0.020868	0.468179	1.347412
25.000000	0.020896	0.469199	1.351485
25.100000	0.020919	0.470135	1.355719
25.200000	0.020937	0.470989	1.360101
25.300000	0.020951	0.471758	1.364622
25.400000	0.020960	0.472444	1.369268
25.500000	0.020964	0.473046	1.374027
25.600000	0.020963	0.473565	1.378889
25.700000	0.020957	0.474002	1.383840
25.800000	0.020946	0.474357	1.388868
25.900000	0.020929	0.474631	1.393962
26.000000	0.020907	0.474826	1.399108
26.100000	0.020880	0.474944	1.404295
26.200000	0.020847	0.474985	1.409511
26.300000	0.020810	0.474951	1.414743
26.400000	0.020766	0.474845	1.419980
26.500000	0.020718	0.474668	1.425209
26.600000	0.020664	0.474423	1.430419
26.700000	0.020605	0.474112	1.435599
26.800000	0.020541	0.473737	1.440736
26.900000	0.020472	0.473301	1.445821
27.000000	0.020399	0.472806	1.450842
27.100000	0.020320	0.472256	1.455790
27.200000	0.020237	0.471653	1.460653
27.300000	0.020150	0.471000	1.465422
27.400000	0.020058	0.470300	1.470089
27.500000	0.019962	0.469556	1.474643
27.600000	0.019862	0.468770	1.479077
27.700000	0.019759	0.467947	1.483382
27.800000	0.019652	0.467088	1.487551
27.900000	0.019542	0.466198	1.491577
28.000000	0.019429	0.465278	1.495453
28.100000	0.019313	0.464333	1.499174
28.200000	0.019194	0.463365	1.502733
28.300000	0.019073	0.462377	1.506126
28.400000	0.018949	0.461372	1.509348
28.500000	0.018824	0.460354	1.512396
28.600000	0.018696	0.459324	1.515265
28.700000	0.018567	0.458286	1.517954
28.800000	0.018437	0.457242	1.520460
28.900000	0.018306	0.456196	1.522780
29.000000	0.018173	0.455150	1.524915
29.100000	0.018040	0.454105	1.526863
29.200000	0.017906	0.453066	1.528623
29.300000	0.017772	0.452033	1.530197
29.400000	0.017638	0.451010	1.531585
29.500000	0.017504	0.449999	1.532788
29.600000	0.017370	0.449001	1.533809
29.700000	0.017237	0.448018	1.534648
29.800000	0.017103	0.447053	1.535309
29.900000	0.016971	0.446108	1.535795
30.000000	0.016839	0.445183	1.536108
30.100000	0.016709	0.444281	1.536254
30.200000	0.016579	0.443403	1.536234
30.300000	0.016451	0.442550	1.536055
30.400000	0.016324	0.441724	1.535720
30.500000	0.016198	0.440926	1.535235
30.600000	0.016074	0.440157	1.534603
30.700000	0.015952	0.439418	1.533832
30.800000	0.015831	0.438709	1.532926
30.900000	0.015712	0.438032	1.531891
31.000000	0.015595	0.437388	1.530732
31.100000	0.015480	0.436776	1.529457
31.200000	0.015367	0.436198	1.528070
31.300000	0.015256	0.435653	1.526578
31.400000	0.015147	0.435143	1.524988
31.500000	0.015040	0.434667	1.523305
31.600000	0.014935	0.434226	1.521536
31.700000	0.014832	0.433820	1.519687
31.800000	0.014732	0.433448	1.517764
31.900000	0.014633	0.433111	1.515774
32.000000	0.014537	0.432809	1.513724
32.100000	0.014443	0.432541	1.511618
32.200000	0.014352	0.432307	1.509465
32.300000	0.014262	0.432107	1.507268
32.400000	0.014175	0.431940	1.505036
32.500000	0.014090	0.431806	1.502772
32.600000	0.014007	0.431705	1.500484
32.700000	0.013926	0.431636	1.498177
32.800000	0.013848	0.431598	1.495856
32.900000	0.013771	0.431591	1.493527
33.000000	0.013697	0.431613	1.491195
33.100000	0.013624	0.431665	1.488865
33.200000	0.013554	0.431746	1.486542
33.300000	0.013485	0.431854	1.484230
33.400000	0.013419	0.431989	1.481936
33.500000	0.013355	0.432149	1.479662
33.600000	0.013292	0.432335	1.477413
33.700000	0.013231	0.432545	1.475193
33.800000	0.013172	0.432778	1.473007
33.900000	0.013115	0.433033	1.470857
34.000000	0.013059	0.433310	1.468747
34.100000	0.013005	0.433606	1.466681
34.200000	0.012952	0.433921	1.464662
34.300000	0.012902	0.434255	1.462693
34.400000	0.012852	0.434605	1.460776
34.500000	0.012804	0.434971	1.458914
34.600000	0.012758	0.435352	1.457109
34.700000	0.012712	0.435747	1.455364
34.800000	0.012668	0.436154	1.453681
34.900000	0.012626	0.436573	1.452061
35.000000	0.012584	0.437002	1.450507
35.100000	0.012543	0.437440	1.449019
35.200000	0.012504	0.437887	1.447599
35.300000	0.012466	0.438341	1.446248
35.400000	0.012428	0.438801	1.444967
35.500000	0.012392	0.439266	1.443757
35.600000	0.012356	0.439735	1.442619
35.700000	0.012321	0.440207	1.441552
35.800000	0.012287	0.440681	1.440558
35.900000	0.012254	0.441155	1.439636
36.000000	0.012221	0.441630	1.438787
36.100000	0.012189	0.442104	1.438010
36.200000	0.012157	0.442576	1.437305
36.300000	0.012126	0.443046	1.436672
36.400000	0.012096	0.443511	1.436109
36.500000	0.012066	0.443973	1.435617
36.600000	0.012036	0.444428	1.435195
36.700000	0.012006	0.444878	1.434841
36.800000	0.011977	0.445321	1.434554
36.900000	0.011948	0.445756	1.434334
37.000000	0.011919	0.446183	1.434180
37.100000	0.011891	0.446601	1.434089
37.200000	0.011862	0.447010	1.434060
37.300000	0.011834	0.447408	1.434093
37.400000	0.011806	0.447796	1.434184
37.500000	0.011777	0.448172	1.434333
37.600000	0.011749	0.448537	1.434537
37.700000	0.011721	0.448889	1.434795
37.800000	0.011692	0.449229	1.435105
37.900000	0.011664	0.449555	1.435465
38.000000	0.011635	0.449869	1.435873
38.100000	0.011606	0.450168	1.436326
38.200000	0.011577	0.450454	1.436823
38.300000	0.011548	0.450726	1.437361
38.400000	0.011518	0.450983	1.437938
38.500000	0.011489	0.451226	1.438552
38.600000	0.011459	0.451454	1.439200
38.700000	0.011428	0.451668	1.439881
38.800000	0.011398	0.451866	1.440592
38.900000	0.011367	0.452050	1.441330
39.000000	0.011336	0.452219	1.442093
39.100000	0.011304	0.452374	1.442880
39.200000	0.011272	0.452514	1.443687
39.300000	0.011240	0.452639	1.444512
39.400000	0.011208	0.452750	1.445353
39.500000	0.011175	0.452846	1.446208
39.600000	0.011141	0.452929	1.447074
39.700000	0.011108	0.452997	1.447950
39.800000	0.011074	0.453053	1.448832
39.900000	0.011039	0.453094	1.449719
40.000000	0.011005	0.453123	1.450609
40.100000	0.010970	0.453139	1.451500
40.200000	0.010934	0.453143	1.452389
40.300000	0.010898	0.453135	1.453274
40.400000	0.010862	0.453115	1.454155
40.500000	0.010826	0.453084	1.455028
40.600000	0.010789	0.453042	1.455892
40.700000	0.010752	0.452990	1.456745
40.800000	0.010715	0.452927	1.457585
40.900000	0.010677	0.452856	1.458412
41.000000	0.010639	0.452775	1.459223
41.100000	0.010601	0.452685	1.460016
41.200000	0.010562	0.452587	1.460791
41.300000	0.010523	0.452482	1.461547
41.400000	0.010484	0.452369	1.462281
41.500000	0.010445	0.452250	1.462992
41.600000	0.010406	0.452124	1.463681
41.700000	0.010366	0.451993	1.464345
41.800000	0.010327	0.451856	1.464983
41.900000	0.010287	0.451715	1.465596
42.000000	0.010247	0.451569	1.466181
42.100000	0.010207	0.451420	1.466739
42.200000	0.010167	0.451267	1.467268
42.300000	0.010126	0.451111	1.467769
42.400000	0.010086	0.450953	1.468240
42.500000	0.010046	0.450793	1.468682
42.600000	0.010005	0.450632	1.469093
42.700000	0.009965	0.450469	1.469474
42.800000	0.009924	0.450306	1.469825
42.900000	0.009884	0.450143	1.470146
43.000000	0.009844	0.449980	1.470436
43.100000	0.009803	0.449817	1.470695
43.200000	0.009763	0.449656	1.470924
43.300000	0.009723	0.449496	1.471124
43.400000	0.009683	0.449337	1.471293
43.500000	0.009643	0.449181	1.471432
43.600000	0.009603	0.449027	1.471543
43.700000	0.009564	0.448876	1.471625
43.800000	0.009524	0.448728	1.471678
43.900000	0.009485	0.448584	1.471704
44.000000	0.009446	0.448443	1.471702
44.100000	0.009407	0.448306	1.471674
44.200000	0.009368	0.448173	1.471620
44.300000	0.009329	0.448044	1.471541
44.400000	0.009291	0.447920	1.471438
44.500000	0.009253	0.447800	1.471311
44.600000	0.009215	0.447686	1.471161
44.700000	0.009177	0.447577	1.470989
44.800000	0.009140	0.447473	1.470796
44.900000	0.009103	0.447374	1.470583
45.000000	0.009066	0.447281	1.470350
45.100000	0.009030	0.447194	1.470099
45.200000	0.008993	0.447112	1.469831
45.300000	0.008957	0.447036	1.469547
45.400000	0.008922	0.446966	1.469247
45.500000	0.008886	0.446901	1.468932
45.600000	0.008851	0.446843	1.468604
45.700000	0.008816	0.446791	1.468264
45.800000	0.008782	0.446744	1.467912
45.900000	0.008748	0.446704	1.467549
46.000000	0.008714	0.446669	1.467178
46.100000	0.008680	0.446640	1.466797
46.200000	0.008647	0.446617	1.466409
46.300000	0.008614	0.446600	1.466015
46.400000	0.008582	0.446588	1.465615
46.500000	0.008549	0.446583	1.465211
46.600000	0.008517	0.446582	1.464802
46.700000	0.008486	0.446587	1.464391
46.800000	0.008454	0.446598	1.463978
46.900000	0.008423	0.446613	1.463565
47.000000	0.008393	0.446634	1.463151
47.100000	0.008362	0.446659	1.462737
47.200000	0.008332	0.446690	1.462326
47.300000	0.008302	0.446725	1.461916
47.400000	0.008272	0.446764	1.461510
47.500000	0.008243	0.446808	1.461107
47.600000	0.008214	0.446856	1.460709
47.700000	0.008185	0.446909	1.460316
47.800000	0.008157	0.446964	1.459929
47.900000	0.008129	0.447024	1.459549
48.000000	0.008101	0.447087	1.459175
48.100000	0.008073	0.447153	1.458810
48.200000	0.008046	0.447223	1.458452
48.300000	0.008019	0.447295	1.458103
48.400000	0.007992	0.447370	1.457763
48.500000	0.007965	0.447447	1.457433
48.600000	0.007939	0.447527	1.457113
48.700000	0.007912	0.447609	1.456803
48.800000	0.007886	0.447693	1.456503
48.900000	0.007860	0.447779	1.456215
49.000000	0.007835	0.447866	1.455938
49.100000	0.007809	0.447955	1.455673
49.200000	0.007784	0.448044	1.455419
49.300000	0.007759	0.448135	1.455177
49.400000	0.007734	0.448227	1.454948
49.500000	0.007710	0.448319	1.454730
49.600000	0.007685	0.448411	1.454525
49.700000	0.007661	0.448504	1.454332
49.800000	0.007637	0.448597	1.454152
49.900000	0.007613	0.448690	1.453984
50.000000	0.007589	0.448783	1.453829
50.100000	0.007565	0.448875	1.453686
50.200000	0.007542	0.448967	1.453555
50.300000	0.007518	0.449058	1.453437
50.400000	0.007495	0.449148	1.453330
50.500000	0.007472	0.449237	1.453236
50.600000	0.007449	0.449326	1.453153
50.700000	0.007426	0.449412	1.453082
50.800000	0.007403	0.449498	1.453023
50.900000	0.007380	0.449582	1.452975
51.000000	0.007357	0.449664	1.452937
51.100000	0.007335	0.449745	1.452911
51.200000	0.007312	0.449824	1.452895
51.300000	0.007290	0.449901	1.452889
51.400000	0.007267	0.449976	1.452893
51.500000	0.007245	0.450049	1.452907
51.600000	0.007223	0.450120	1.452929
51.700000	0.007201	0.450189	1.452961
51.800000	0.007179	0.450255	1.453001
51.900000	0.007157	0.450319	1.453050
52.000000	0.007135	0.450381	1.453106
52.100000	0.007113	0.450441	1.453170
52.200000	0.007091	0.450498	1.453241
52.300000	0.007069	0.450552	1.453318
52.400000	0.007048	0.450604	1.453402
52.500000	0.007026	0.450654	1.453492
52.600000	0.007004	0.450701	1.453587
52.700000	0.006983	0.450745	1.453688
52.800000	0.006961	0.450787	1.453793
52.900000	0.006940	0.450827	1.453902
53.000000	0.006918	0.450863	1.454016
53.100000	0.006897	0.450898	1.454133
53.200000	0.006875	0.450930	1.454253
